호선명,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
3호선,경찰병원,5,0,2321,139,6587,3104,18165,7080,22521,25587,13880,12890,10084,7953,8832,6194,8274,7324,9538,8188,8869,8146,9164,8172,9370,8848,13630,11541,17708,18155,6755,15479,4938,9982,5175,8028,3452,7796,764,4365,4,1008,0,0,0,0,0,0
3호선,오금,9,0,3196,7,6637,1804,22234,4627,26292,12243,13312,5605,8065,4341,6714,3956,7635,4642,7481,5456,6017,5377,5874,6784,7073,7885,9488,11429,11180,18146,4849,14181,3422,10268,2844,8219,2333,8864,522,5156,1,1582,0,0,0,0,0,0
4호선,당고개,60,0,8167,25,15893,6962,45217,7459,45427,12327,27374,13667,19622,12608,16753,11141,18655,12294,18034,12768,17038,13432,15861,16869,16486,19404,17456,22837,16319,34321,12410,33572,7958,22711,6215,19664,4766,18610,1277,13656,5,1282,0,0,0,0,0,0
4호선,상계,64,2,12029,177,31724,7030,79900,10111,70486,17651,39625,15531,27146,15313,24564,14701,25022,17592,24508,18546,22942,19952,21871,23453,23000,27812,23033,37133,22095,57600,15150,56909,11281,34958,10301,30022,11571,28197,3072,21750,3,651,0,0,0,0,0,0
4호선,노원,154,6,11508,577,22366,8261,47829,12380,49721,27283,30175,29717,23917,22948,22715,20776,25006,24740,26107,27727,25646,30205,26527,32105,29423,37149,31518,48661,33314,74906,24766,64108,26586,37593,23687,32393,24685,28136,8987,20942,36,3262,0,0,0,0,0,0
4호선,창동,1721,10,15853,2951,32978,12671,83019,16487,74351,36429,48346,27201,37338,25697,35072,26508,36615,30334,36894,35638,34903,40145,36372,44872,39961,49725,42283,58627,42199,86774,26598,79213,20778,48757,19394,40764,16197,37179,7017,25972,345,4404,0,0,0,0,0,0
4호선,쌍문,80,4,21070,1069,47341,9369,109829,13463,121372,25998,71546,19449,47431,18752,39951,19453,39184,23306,37741,24675,33835,28736,32235,36320,33962,44252,35195,58949,34203,95310,23931,92679,17366,58008,14464,50194,11255,45658,4775,31321,4,546,0,0,0,0,0,0
4호선,수유(강북구청),146,0,18784,3617,39954,11567,98051,18782,117842,49076,72973,36390,49644,28041,45046,29155,46534,32644,46554,36857,45376,40441,44212,46495,45816,56187,50530,70894,57447,111281,37105,104833,28503,65429,25744,58844,21666,50356,9814,35401,1,7,0,0,0,0,0,0
4호선,미아(서울사이버대학),39,2,10012,1893,18767,4873,42589,11048,50500,26857,31312,16894,22216,14490,20701,14518,21550,15485,22782,16538,20959,17971,19585,21891,20756,24705,22454,30853,25258,43746,16620,38730,11744,24094,9570,21478,6923,18995,2530,12762,1,1,0,0,0,1,0,0
4호선,미아사거리,15,0,13747,2418,33916,8308,82215,15425,96810,31272,56841,32226,38420,25850,35663,27286,37670,30158,38816,33537,37105,35305,37771,42991,42854,49089,40519,61325,42552,97249,33121,81683,32686,47577,20352,41963,15705,36855,7347,22344,1,2,1,1,0,0,0,0
4호선,길음,11,0,8461,2029,25440,8086,70516,11369,76991,24566,41860,18623,27765,15290,24225,15877,25428,17154,25868,20492,23120,21125,23043,24261,24358,29012,28764,41558,27178,66148,17652,56314,13825,34414,10471,30202,10622,29085,3241,18731,0,0,0,1,1,0,0,0
4호선,성신여대입구(돈암),50,2,5163,1553,15669,6770,39643,13478,48625,30469,32339,24276,23212,19651,23297,20181,26761,23197,28008,25772,27948,27366,29063,28649,32600,32104,37126,41913,42742,61102,28598,49916,25760,31272,26734,26575,24608,24606,9536,16736,0,1,0,0,0,0,0,0
4호선,한성대입구(삼선교),62,11,6593,1088,11313,5525,26339,14018,34113,24777,22293,19469,17017,14542,16120,15226,18536,15781,19350,16958,18659,17545,20493,18266,23040,20800,26018,25276,28881,35444,16575,28197,12993,18038,12270,16005,10164,15869,3979,10572,4,7125,0,1,0,0,0,0
4호선,혜화,41,0,3399,2446,6851,18449,14946,41202,18666,100765,20298,66470,25129,46235,28274,40862,28792,48020,31422,64311,38945,59991,50401,46266,62130,45414,78487,53300,101693,63086,60244,47864,55198,20079,70881,17138,65466,14412,22266,10383,5,755,0,0,0,0,0,0
4호선,동대문,223,6,6535,2877,3941,14214,5619,36688,7512,74941,12197,64632,17145,53560,23494,48432,29093,39656,33729,39010,41873,38033,49996,31147,56223,23138,80584,16987,70176,12165,31968,15131,22281,11175,23649,6584,13549,4522,5265,6323,11,126,0,0,0,0,0,0
4호선,동대문역사문화공원(DDP),249,1,8012,1293,4273,10556,5689,25262,7216,63848,6765,34840,7013,22107,9910,21314,12558,19136,14937,19989,19460,18948,24758,16773,29078,14807,45908,15399,66920,17101,37019,25368,27858,12879,27085,7643,20020,5628,8071,5296,9,556,2,1,0,0,0,0
4호선,충무로,71,1,2590,2486,3604,16408,6979,49083,10811,159471,11252,86210,12358,44619,15933,35066,20149,31868,25974,32497,30947,28649,34801,24576,43716,24156,72835,26978,129138,30954,63280,18583,42884,9783,42218,8777,33594,7278,14573,6349,5,771,0,0,0,0,0,0
4호선,명동,34,0,546,1065,1741,11375,2355,33516,4063,89079,5795,57261,7607,34007,10596,31998,13559,30671,18453,30974,23990,27907,29923,25355,37266,22897,50566,21429,88719,20742,45602,12388,37514,5975,34245,3621,18571,2131,4331,1395,1,188,0,0,0,0,0,0
4호선,회현(남대문시장),24,0,1966,704,3042,17870,4459,47144,6622,117572,7843,88549,11841,70305,20358,59740,28609,48848,37559,43050,45430,39637,54260,31744,67837,22864,88327,16709,109269,12940,42669,7393,39986,4066,16733,4537,10343,3988,3433,2064,6,264,1,1,0,0,0,0
4호선,서울역,134,5,4253,512,4797,9969,10251,29464,13316,76459,8978,34459,7551,17128,9320,15873,10035,17579,10954,18378,10301,18441,12286,20179,14465,21064,30877,24340,58651,24873,19952,19156,12551,13250,11193,11578,8337,9838,2999,6381,3,1592,0,0,0,0,0,0
4호선,숙대입구(갈월),7,0,2904,795,7028,6122,14559,18357,22508,44864,15398,25820,12522,14082,13380,13974,14850,14205,15970,15959,16398,15855,17684,16103,22558,17151,30032,22108,44418,29157,22053,21157,16968,13217,16218,11901,13624,10712,5946,7413,1,1,0,0,1,0,0,0
4호선,삼각지,1,0,461,408,1799,4634,4328,8716,6796,22775,4623,9851,3437,5774,3643,5179,4192,5224,5016,5404,4943,5119,5595,5346,6653,5481,11223,7479,21428,10222,8481,6846,5759,4230,5825,3738,4363,3425,1693,2564,2,372,0,0,0,1,0,0
4호선,신용산,7,1,929,1444,3741,12170,8545,28639,12880,83413,10509,50428,8635,21092,11389,15887,11992,15008,14174,16949,14703,16333,18558,16082,24635,16004,43781,18697,78401,23544,35827,15903,24168,9162,20826,7212,13727,5662,5288,3137,0,0,0,0,1,0,0,0
4호선,이촌(국립중앙박물관),20,0,1084,668,3985,7683,10625,12476,14521,23752,9629,13127,7339,8502,6977,8265,8296,9278,8901,10632,9146,10485,10680,10828,14363,10941,16810,13198,21129,18958,9266,14075,6841,8653,7211,7138,4561,6607,1656,3820,2,33,0,0,0,0,0,0
4호선,동작(현충원),38,0,485,186,1354,2499,4264,3770,5635,6067,3784,4471,3144,3475,3341,3343,3324,3177,3657,4068,3847,4516,4813,4592,5095,4703,6371,5298,7594,7223,4340,5463,3435,3565,3224,2754,2467,2304,933,1513,8,560,0,0,1,1,0,0
4호선,총신대입구(이수),76,2,5875,1011,14902,10333,40792,14889,53615,37344,32870,32831,23825,23300,24802,22363,25885,24527,27368,28204,26763,29104,27696,31368,28736,37279,31760,47970,41090,71102,24934,50936,22788,28040,19847,24029,18493,21183,7487,12088,13,1485,0,0,0,0,0,0
4호선,사당,80,3,9716,1041,21088,14977,57734,19187,77153,30164,55477,24981,35348,20446,29385,22448,31377,23629,33665,25031,30823,24687,29909,28311,31467,35541,38230,51009,43782,76799,31016,56580,26959,32300,29951,28210,28815,27217,10991,18594,13,3915,0,0,0,0,0,0
4호선,남태령,43,1,406,114,867,950,2156,2849,2821,3688,2313,1368,1478,1161,1573,913,1782,1017,1619,1067,1555,1221,1558,1229,2070,1266,2846,1397,3013,1838,1324,1630,963,985,621,901,286,643,113,449,1,42,0,0,0,0,0,0
경부선,서울역,0,0,45,194,66,1365,6236,2315,12651,3002,7699,1866,7261,1479,7993,916,8922,1275,7160,1287,4525,1428,8768,1672,9382,2069,9492,3470,11486,4845,9568,2758,7818,1537,8305,1234,5706,893,2540,294,18,15,0,0,0,0,0,0
경부선,남영,72,4,2670,1231,3918,6770,10386,18499,14443,49275,9537,26322,8192,10011,9074,9795,9843,9758,9878,10144,11207,9844,13080,10084,16389,10834,23705,14016,42275,19365,16757,13524,11972,9137,10840,7821,9199,7654,4007,4592,10,295,1,1,0,0,0,0
경부선,용산,255,4,3949,5036,4633,32413,16944,57265,24829,122391,26396,80773,21763,59900,34201,45211,31671,46867,40655,48906,39291,48093,57235,47180,65810,45793,90997,46055,123728,57496,76002,38524,67083,26204,63536,19476,38885,12029,14596,4571,415,1177,0,0,0,0,0,0
경부선,노량진,350,2,4709,1634,6021,7012,14973,13662,21046,20178,11753,11733,9400,8238,9715,8587,10923,9919,14246,12302,11962,9509,11372,10731,13716,12777,17026,18337,22140,30345,12919,20047,13146,12042,15780,10364,18425,9475,5947,6718,78,508,1,0,0,0,0,0
경부선,대방,455,0,5182,2627,10177,10909,26467,31355,34252,44156,19294,21598,14070,10583,13918,10146,14576,11232,15213,13458,14292,12147,15744,13276,18151,15464,29385,20622,41919,33348,16639,23175,11227,16369,11112,15059,9048,13031,2672,8374,11,639,0,0,0,0,0,0
경부선,영등포,4102,44,16750,5790,15296,20981,33477,54974,48387,108399,35588,82311,30395,62082,35710,62344,44146,65035,48623,70748,54139,67321,63090,68576,75297,69513,94722,78230,133489,104141,85488,71912,89295,37825,72279,28554,56242,23376,23106,13021,155,2507,0,0,0,0,0,0
경부선,신도림,492,0,2166,690,3155,2262,8943,6344,11024,13714,6064,5677,4159,3910,3779,3507,4177,3926,4301,4216,4381,4215,4630,4835,5388,5426,7535,7665,13021,11900,5599,7865,4312,4514,4416,4198,2754,3389,1259,2257,32,2028,0,0,0,0,0,0
경부선,신길,792,3,10252,2187,9797,5118,20787,13585,28003,25687,16642,9876,10510,6097,9234,6141,10134,6416,10000,7139,9223,7625,9918,8486,12200,9602,16531,14890,27579,20894,12038,15748,7436,10283,6643,10998,4884,9556,2010,6120,16,823,0,0,0,0,0,0
경부선,구로,10107,37,21965,5193,17340,11653,32465,28821,34164,69394,23491,33486,18033,20420,17710,17072,18701,16627,19248,18132,19021,17369,20440,19334,24708,21773,40129,31576,58355,37841,25479,27227,15841,18689,14067,19279,10590,15856,4744,12622,35,9853,0,3,0,0,0,0
경부선,가산디지털단지,1086,5,8206,2132,6163,11942,12202,46612,12538,137195,9079,65977,8467,19683,9079,14496,10920,14095,11968,15743,12367,15103,14350,15613,20184,16101,54313,20755,101063,24188,43824,18139,26256,11229,21279,10838,14445,9189,5688,5735,85,1025,0,0,0,0,0,0
경부선,금천구청,625,5,10537,1686,16476,5313,39883,13068,37329,26157,20933,10488,14989,8138,13445,8590,13834,10095,13546,11311,12137,12077,12105,14321,13118,17211,15652,23475,23468,39199,11297,30008,7995,17676,7025,16150,5371,13400,1753,9075,30,857,0,0,0,0,0,0
경부선,석수,319,2,7343,2371,14759,5613,33849,10474,34922,15981,19247,12377,12575,10182,11367,7112,11490,7179,11359,7598,10892,8177,12164,9756,13469,11553,16828,15259,18271,30884,10346,25213,6997,14604,6001,15024,3951,12777,1625,7680,42,916,0,0,0,0,0,0
경부선,관악,179,0,6962,1922,10806,4256,28694,5001,26910,8697,13841,9249,9186,8429,8396,6536,8728,6967,8860,6700,9019,6957,9293,8116,10742,8989,11708,12827,10656,24600,6636,20424,5069,12019,4570,10909,2855,9230,966,6590,48,1008,0,0,0,0,0,0
경부선,안양,287,4,14475,3256,26624,11606,68982,14173,62611,28878,34610,26362,25544,21812,24340,23364,27360,27859,27525,28668,26629,29180,28661,29906,33569,34812,37735,48130,34760,71076,24209,63274,21983,34640,23467,29094,18392,23838,7889,17296,278,2952,0,0,0,0,0,0
경부선,명학,102,1,5789,2754,8814,9184,21647,18242,19413,46577,10354,11343,7810,7271,7284,6205,8450,6861,8731,7098,8166,6868,8866,6495,11702,8530,20854,10708,33491,16630,11505,14978,9381,8906,7375,8508,4394,7568,1615,5514,68,853,0,0,0,0,0,0
경부선,금정,286,3,21329,7312,30008,21169,70148,36644,72132,73135,42866,26741,28504,19010,26859,19479,28449,21640,27486,23257,25313,24635,27037,27929,31972,36288,51129,48188,64491,73876,31276,64820,23968,39545,21297,37942,16478,32740,7543,23112,517,6409,0,0,0,0,0,0
경부선,군포,64,2,5161,2089,8140,6275,16105,22637,14704,37178,8875,6721,6855,5079,6626,5031,7166,5099,7115,5883,6784,5355,6579,6686,8704,7610,16829,10479,30260,13138,10991,12295,8266,7590,5660,6345,3631,5835,1401,3872,53,807,0,0,0,0,0,0
경부선,의왕,98,0,5803,1955,11020,7809,26434,21515,25015,21745,11879,8128,9425,6156,9202,6192,9065,6534,9244,7699,8634,7118,9240,8928,11569,10648,21290,14380,20512,24458,10604,19396,7554,13303,6381,11358,3938,10288,1692,6368,112,1915,0,0,0,0,0,0
경부선,성균관대,106,3,7782,1674,22987,4903,54856,7981,44933,16503,20774,11210,16144,9391,14475,9826,15704,11053,15346,14307,13662,13659,14158,14952,16453,19078,19786,28102,20452,48936,12592,44034,10395,26857,9711,22914,8864,20026,3852,13050,285,3379,0,0,0,0,0,0
경부선,화서,324,1,6481,2155,16929,5164,32586,4163,24149,8304,11313,5524,8817,4842,8044,5252,8091,5319,7983,6514,6961,6639,7119,7595,9493,9156,10131,15008,9209,26517,5453,22947,4169,13493,3742,11749,3050,10297,928,6606,55,1715,0,0,0,0,0,0
경부선,수원,2048,35,20227,6182,30172,24436,63615,46852,57599,63111,38123,54718,35935,47610,39913,49907,41673,60999,45127,61078,47176,61139,53957,60875,66793,67431,75946,80471,85196,105021,70723,82914,72268,50559,54574,41214,47565,33718,17743,21296,569,6695,0,0,0,0,0,0
경부선,독산,620,4,6476,2996,14258,12687,33675,30550,32056,82759,18257,38170,14269,14575,13345,10785,15556,11914,14907,11976,13998,12148,15658,13345,21490,16125,41643,21054,62282,34527,29146,29528,16193,17062,12729,17409,8543,14415,2557,9411,51,543,0,0,0,0,0,0
경부선,세류,313,1,3072,607,6148,2513,12360,3744,8565,4041,4771,2543,3695,2803,3717,2595,3471,2879,3243,2997,3155,3034,3479,3389,4228,4284,5279,6108,5468,8917,3471,8277,2846,5873,2416,4713,1590,4258,556,2553,8,841,0,0,0,0,0,0
경부선,병점,2547,20,6784,3620,19295,10057,39343,17884,30714,21088,19351,12326,16450,10127,16886,10802,17578,12959,16446,13557,15649,14445,17560,15952,20499,19392,27728,26225,29992,37504,16496,36583,12375,25561,10443,22029,7907,18966,2249,12121,28,6978,0,0,0,0,0,0
경부선,세마,177,0,1752,670,4268,1446,7205,2806,5960,5453,4677,2016,3209,1702,3224,1917,3118,1859,3382,2172,2947,2276,3048,2130,3683,3252,4525,4046,5150,6550,2438,5905,1698,4256,1757,3772,926,3142,377,2029,16,160,0,0,0,0,0,0
경부선,오산대,132,2,2038,607,4807,1848,7835,3159,5626,6284,4085,2782,3454,3090,3387,3482,3604,3118,3817,3620,4134,3224,4655,2677,5886,3775,6226,4908,6883,7892,3355,6511,2804,3931,2578,4239,1685,3163,899,2123,59,148,0,0,0,0,0,0
경부선,오산,190,3,5490,1533,11432,7230,17446,19671,16450,15749,13140,11222,12495,9077,12393,8738,14388,11374,12984,10999,13131,11586,13599,13530,15990,15612,21558,18353,22872,23973,13382,19994,11419,15610,8186,13371,5561,9692,1851,5933,79,486,0,0,0,0,0,0
경부선,진위,1,0,691,268,1167,2024,2245,5802,2064,5832,1545,1160,1253,1053,1421,1069,1472,726,1469,1136,1299,999,1673,999,2411,1437,4833,1641,7322,1905,2679,1901,1612,1199,1083,1382,548,1363,158,725,10,76,0,0,0,0,0,0
경부선,송탄,48,2,5304,721,6159,2754,10277,4531,7743,6694,6290,3490,6116,3426,6173,3846,6354,4280,6785,4435,5622,4851,6200,5498,7327,6831,7580,9106,8431,9299,5085,9764,3956,7604,3065,6970,1891,6882,711,3984,58,577,0,0,0,0,0,0
경부선,서정리,31,1,2596,5641,6832,6031,9349,8545,8843,15219,6987,8173,7240,6164,7774,5965,9332,7665,8692,7437,8719,6543,10727,6787,13835,9417,18772,11253,16543,11897,9201,11533,6746,9676,4346,8698,2481,6708,943,4986,14,759,0,0,0,0,0,0
경부선,지제,3,0,775,1495,2143,4847,4978,6844,3838,4701,2475,2376,2301,1640,2227,2053,3407,2082,2269,2392,2689,1829,3886,2944,4519,2962,7699,2917,7024,5127,4463,3439,2846,2532,3152,2582,2131,2364,699,1573,0,79,0,0,0,0,0,0
경부선,평택,124,2,6361,2749,12251,7408,20718,13234,18997,18287,16883,15615,16177,13508,15702,17423,16745,16711,17222,19497,17875,18459,18708,20042,22586,21947,26069,26491,26171,29251,18273,22332,19054,17850,13188,15335,9604,11793,4627,7428,17,1014,0,0,0,0,0,0
경부선,성환,34,0,1739,761,2620,1777,5028,7918,5255,9242,4537,4899,4921,4510,5402,4123,5767,5615,6718,5146,5868,4836,6091,4588,7373,4803,10309,6543,9380,6497,4521,5290,4063,5168,2460,4385,1386,3499,647,3157,45,490,0,0,0,0,0,0
경부선,직산,70,1,495,388,1177,748,1562,1832,921,2571,1090,923,988,847,967,836,1045,970,999,1078,1027,734,1149,877,1212,1127,2088,1303,2407,1536,1036,1176,710,904,551,886,337,660,167,669,21,149,0,0,0,0,0,0
경부선,두정,921,2,3571,640,6638,2277,10403,5357,8380,6424,6434,5898,6053,3898,5888,5497,5979,6283,6476,6887,6546,6415,6802,6449,8004,7108,9477,9552,9411,13132,6125,9713,5096,9376,4198,7552,3465,6078,1746,5011,25,1417,0,1,0,0,0,0
경부선,천안,1755,6,2429,462,4388,3010,8187,4622,7240,7795,8178,8978,7997,8974,9082,10104,8171,9686,9440,11070,10275,9356,10931,11010,11640,10982,11528,10644,11196,12860,8886,9536,6903,6987,5508,5046,3324,4371,1499,2652,4,1976,0,0,0,0,0,0
경부선,당정,17,0,3099,1013,8980,2839,21324,6681,18842,14445,10067,4507,7311,4030,7015,3950,6982,4200,7054,4969,6340,4861,6263,6119,7250,7292,10119,10363,13667,16612,5929,16815,4516,10750,3432,9242,2893,8981,1185,5890,109,1757,0,0,0,0,0,0
경부선,서동탄,0,0,1127,11,4004,584,9307,1581,3903,1570,1941,827,1820,933,1689,929,1542,1273,1560,1200,1493,1349,1802,1708,1706,1903,1958,2926,2490,3837,1331,5513,896,2738,729,1940,603,2148,95,1655,6,1075,0,0,0,0,0,0
경부선,광명,0,0,14,2042,2389,2280,11480,3211,8232,2870,4910,2719,1736,2129,3739,1564,4313,2327,3155,2234,2972,3828,3434,2950,7987,4003,3001,4430,6123,9189,6552,6454,1664,3736,4486,2398,1719,3805,446,328,1,0,0,0,0,0,0,0
경인선,개봉,1300,18,16691,6016,32773,11956,77910,13760,75942,23292,45048,17561,30788,14675,27246,17294,29809,20002,27930,20703,24351,23792,23549,28315,26442,35237,28560,53267,28948,82351,18062,65513,13855,39318,12285,35365,8725,30212,3836,18625,144,2992,0,0,0,0,0,0
경인선,오류동,590,4,11253,1942,16211,5698,42880,5680,44218,10263,24175,9551,17010,9927,14737,9005,17655,10166,16086,11571,13875,12488,12972,15690,14561,16940,14946,23775,14652,40284,8846,34202,7042,21053,5926,20028,4787,16482,1882,9787,135,2705,0,0,0,0,0,0
경인선,역곡,754,6,25105,3457,39744,10301,106380,12018,103587,25257,54958,20230,35929,19864,32468,22732,33936,26791,32998,26338,28871,29495,28129,31620,33349,43054,33107,58802,32822,103869,21285,87211,18098,52096,16148,46410,13885,41445,6028,25632,507,5087,0,0,0,0,0,0
경인선,부천,2451,16,32079,4899,39172,12758,93157,17815,97007,39920,55091,37236,40465,33925,40923,36307,44550,41624,45054,46547,43267,47506,44902,49023,48323,57732,52108,75356,56149,111021,39026,101354,33151,56288,33576,50364,28871,40186,13079,28406,1434,6173,0,0,0,0,0,0
경인선,송내,1386,9,14660,7977,34582,15501,96658,28494,83108,71826,43521,37840,31075,23457,30159,20758,35416,22456,31019,25325,28404,25183,29514,27018,33137,34638,42910,49702,68454,82593,31212,80704,23976,44361,19755,38757,16713,34852,7574,22729,1110,4563,0,0,0,0,0,0
경인선,부평,6905,58,21197,5030,31975,10958,74493,17464,70629,29751,39942,36532,34525,31270,34367,36161,37976,43224,39539,49454,40047,51493,42963,54573,48730,59250,54400,71610,52042,112576,40839,91653,38871,53678,39023,44255,34545,36273,17567,24680,3148,7614,0,0,0,0,0,0
경인선,백운,98,2,6954,1781,12388,2835,24957,4398,23335,9343,13324,6460,10947,5398,10317,6312,10228,7287,9211,7383,8542,8221,8340,9332,8789,11493,9606,14607,9904,21827,5073,21108,4258,13142,3538,11547,2356,9813,1423,7583,146,1979,0,0,0,0,0,0
경인선,동암,505,4,19471,4738,26730,9655,49395,12689,47202,15784,28243,12394,21677,12493,20208,14607,21167,15547,20815,16203,18863,17677,17856,21010,20542,24466,22806,35094,22455,48882,15277,45941,12049,30411,10533,27721,7953,22953,4126,16563,409,4151,0,0,0,0,0,0
경인선,주안,842,7,13589,3798,23292,8488,56540,16023,47923,24938,30635,20012,23659,14324,24565,14522,26830,18315,26185,17166,24447,20111,24726,20761,27113,25039,32735,35045,35323,50675,21419,52557,18184,32159,16496,28211,13980,23431,6606,17698,688,5629,0,0,0,0,0,0
경인선,제물포,765,1,6356,1689,12044,5521,31347,10541,27227,19595,15799,12007,12439,7904,12575,7286,13601,9258,13201,10646,11904,9663,12528,10168,15708,13009,17759,17122,20646,24551,9489,22890,6977,15157,5129,14646,3660,11734,1937,9494,114,3144,0,0,0,0,0,0
경인선,동인천,1621,2,7111,2900,14464,10385,35377,18784,28036,28349,19350,14471,16587,15886,18587,17899,19655,17772,20672,20124,20536,18074,22273,17989,25408,20961,30627,22668,34897,30104,18414,32005,13747,18772,10219,14988,6904,14707,2612,10718,9,3786,0,0,0,0,0,0
경인선,인천,286,9,1254,901,2211,2785,4598,4196,4063,5983,2827,3217,2713,4394,3626,7342,4935,7171,6239,7055,7183,6575,8261,5349,8787,4405,10734,3748,9667,3183,5126,2295,4411,1824,3066,1460,1506,1272,545,902,11,888,0,7,0,0,0,0
경인선,구일,276,25,3362,1530,8694,3316,23605,5610,21563,9595,10997,5453,8036,3991,6965,4293,7720,5151,7583,6362,6798,6692,7515,7566,8447,9022,9019,12928,10378,23972,5385,19553,4001,10967,3522,9636,3103,8221,1215,5142,44,986,0,0,0,0,0,0
경인선,소사,1050,36,15078,2983,15039,5699,30764,6742,30079,11203,19048,8796,15050,9235,13175,9962,13865,10923,13331,11031,11992,11441,12022,11876,12158,14663,14101,20057,13657,28106,8007,24263,6132,15080,5098,15222,3688,13278,1615,8293,189,2733,0,0,0,0,0,0
경인선,부개,1776,55,8358,2623,14207,3660,32672,4652,27563,9138,15617,5970,11738,5559,11129,6337,11039,7451,10389,8383,9392,8811,8801,10253,10215,13197,10430,15314,10263,26927,6501,23118,4846,14592,3824,13135,3036,11085,1578,7889,283,2385,0,0,0,0,0,0
경인선,간석,358,11,5062,1264,10264,1990,21094,3185,17206,6614,10319,4767,7901,4062,7454,4996,7429,5461,7224,5900,6638,6137,6883,7004,7063,8965,7549,11179,7713,16397,4723,16982,3895,10246,3568,8853,2907,7395,1488,5556,168,1981,0,0,0,0,0,0
경인선,도원,573,9,2304,915,2990,1789,5515,3065,5486,11761,4561,3830,4245,3948,4782,3610,5231,3754,4606,4107,4416,4297,4963,4464,6654,4670,5550,5145,6716,5536,2823,5135,2058,3278,1799,3176,980,2538,360,1972,23,1156,0,0,0,0,0,0
경인선,온수(성공회대입구),185,2,5272,1340,7914,3244,19142,6425,18838,9975,11410,5027,9118,5258,8573,5055,9089,6282,8907,6711,8216,7051,8237,7985,9704,9892,10025,12529,10113,20267,5222,17015,4106,10537,3831,9365,2856,8151,1507,5254,172,1345,0,0,0,0,0,0
경인선,중동,799,5,9585,1552,15061,4656,36862,5354,30067,11001,16344,7903,11541,7134,11598,7091,11799,8208,11448,8778,10210,9598,9758,10674,10788,12951,11408,17626,12146,27458,6623,26779,5601,15346,4622,13108,3318,11951,1327,8454,206,2348,0,0,0,0,0,0
경인선,도화,324,3,3522,971,5803,2793,12533,3022,10303,4975,6757,3018,5424,2959,5135,2997,5078,3731,5050,3883,4609,4416,4581,4586,5265,5688,5870,5957,5565,8826,2834,8002,2093,5282,1548,4894,1028,3777,669,3041,26,1626,0,0,0,0,0,0
경원선,이촌(국립중앙박물관),49,3,1078,533,3247,1898,6343,3854,8055,7189,6020,4564,4803,3172,4539,2793,5078,2948,5406,3625,5075,3592,5841,4035,6951,4317,9163,5242,8875,7361,5360,5915,4377,3966,4167,3227,2907,3394,988,2214,56,725,0,0,0,0,0,0
경원선,서빙고,40,0,805,520,1709,2586,2332,3586,2714,6288,2491,2622,2023,1623,1985,1514,2307,1453,2209,1942,2280,1522,2711,2208,3569,2202,5549,2217,5529,3073,2695,2495,1750,1523,1382,1351,929,1315,319,852,31,247,0,0,0,0,0,0
경원선,한남,164,0,1938,435,2430,4383,4177,9233,5677,12019,4656,9688,4524,4922,4455,3989,4474,4426,4435,4891,5140,3752,6281,4842,7443,4812,11324,5971,13981,7579,7167,5207,5032,3294,4661,3462,3792,2265,1507,1519,67,598,0,0,0,0,0,0
경원선,옥수,0,0,0,4,1,70,35,27,35,238,43,13,25,131,10,137,5,66,26,21,21,33,27,29,324,11,315,29,22,24,369,14,24,11,27,11,27,6,26,0,0,0,0,0,0,0,0,0
경원선,응봉,120,1,1083,264,2447,1050,5864,1522,6388,2189,3785,1296,2714,1190,2443,1368,2576,1591,2436,1864,2159,2309,2227,2356,2650,2910,2622,3466,2869,4665,1563,4815,1351,2516,1120,2022,799,1914,308,1168,28,420,0,0,0,0,0,0
경원선,왕십리(성동구청),663,1,5460,832,7864,4619,22141,9487,35593,18363,22937,13495,13455,13383,12973,15859,14940,18215,16795,20737,17179,20805,18924,22522,21431,27683,25301,36373,26266,58724,20985,46238,20202,26212,22603,20381,22213,20200,10661,11100,448,5458,0,0,0,0,0,0
경원선,청량리(서울시립대입구),1000,2,6452,1094,7227,9709,24970,11401,26747,16790,23895,25788,23185,25851,18605,28994,24071,25071,25045,24852,27113,29623,29269,29597,27750,29536,28858,30292,26375,41318,24588,33469,24493,18022,9838,14560,9391,12683,3473,7507,94,2793,0,0,0,0,0,0
경원선,외대앞,531,7,4671,1210,7214,3233,15715,3365,19796,10037,13346,8768,10333,6755,10456,7440,11480,8694,11559,9276,11444,10267,11819,11284,12766,12546,13925,15324,11883,20853,8037,18246,6324,11895,6296,11398,5178,10259,2637,8118,105,1280,0,0,0,0,0,0
경원선,신이문,1328,19,8154,1317,12922,2490,32623,4215,36029,7487,20571,4575,14362,5453,12141,6641,12282,7341,11853,8474,10333,9234,9628,12442,8927,14385,9212,18587,8979,28404,6500,24135,3975,15621,3163,12819,2326,11988,985,8040,55,1181,0,0,0,0,0,0
