호선명,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
3호선,경찰병원,6,0,2171,132,5650,2689,17304,7072,20921,24272,12503,12538,8016,7060,6655,4644,5762,5275,7441,6641,7093,6375,7325,6159,7193,6608,12152,9336,17238,16667,6177,15042,4211,8330,4157,6693,2821,5853,936,3755,154,1103,0,0,0,0,0,0
3호선,오금,7,0,2972,8,5677,1720,20881,4664,24613,12119,12718,4817,6276,3159,5004,2848,5259,3240,5601,3431,4565,4048,4577,4962,5018,5730,7707,9411,11058,17231,4558,13802,2887,8499,2698,6844,1982,6265,760,3987,129,1291,0,0,0,0,0,0
4호선,당고개,52,0,7729,16,14591,6204,43079,6878,43347,10545,23832,10917,15741,9992,13299,8603,13356,9297,14003,9453,12922,10175,12839,13252,13018,15285,14204,19433,14189,32958,10123,33016,6427,20217,4744,16538,3916,15688,1725,10724,321,4098,1,472,0,0,0,0
4호선,상계,61,2,11521,114,29455,6184,76142,7135,70287,16077,36408,13805,21174,12240,18228,11659,18976,13252,19439,14070,17442,15300,17141,18480,17465,21933,18494,31244,19930,57077,13489,56778,9393,33332,8495,26220,9018,22776,3382,17095,607,5503,2,611,0,0,0,0
4호선,노원,79,1,10500,564,21181,7415,45802,10317,48564,23128,27672,24281,18910,20582,17594,16470,18923,18051,19940,21184,19721,23198,20129,25250,22164,29319,24953,39182,28551,67868,22849,60826,20210,34102,18482,27100,18453,22214,9499,15976,1823,6062,2,237,0,0,0,0
4호선,창동,1501,21,15374,2441,31393,12295,81394,15196,72078,32717,43937,25254,29308,19761,26520,20367,26736,23100,28854,26850,27407,28858,28389,34046,29826,39028,32900,50673,36871,82257,22631,79036,16655,44157,15182,33605,13455,29573,6887,20648,1153,8060,0,8,0,0,0,0
4호선,쌍문,80,4,20079,1077,46212,9045,108116,13014,119852,24652,67008,17835,38499,15441,30619,15367,30053,17675,29969,19634,26173,22907,25530,29694,26622,36662,29394,50583,31592,95172,21699,92705,15088,55338,12879,42006,9557,38706,5314,23808,733,8595,0,0,0,0,0,0
4호선,수유(강북구청),106,4,17533,3407,38052,10583,97359,17444,115344,46091,67152,38431,40432,23004,35127,23488,36620,24942,37477,30100,35596,34122,35677,38241,36945,46728,43423,61978,53174,109775,36661,103885,25201,61150,22704,50447,20161,43895,12076,26837,2160,8109,0,0,0,0,0,0
4호선,미아(서울사이버대학),23,3,9212,1652,17981,4520,41775,8083,50166,24909,29525,15144,18353,11068,16132,11067,16481,11445,16638,13249,16036,14466,15360,18676,16534,19855,18167,27114,22866,42541,15338,38427,9790,22011,7927,18599,5797,16132,2828,9944,529,2961,0,0,0,0,0,0
4호선,미아사거리,10,2,12650,2244,31616,7475,79478,12381,93652,28355,53250,26677,30225,23391,26704,20007,28120,21659,29119,23852,28455,27002,29347,33849,30797,38688,32581,53902,38364,91886,31463,77346,25716,44397,16545,34628,13378,30988,7496,17692,1330,4761,0,0,0,0,0,0
4호선,길음,12,2,7493,1876,23265,7148,67187,9597,73964,21956,38507,15344,21491,11472,17424,11561,18597,12816,19278,15260,17444,15768,18087,18271,17869,22251,22061,33911,24063,63482,15049,54968,11727,30830,8136,24675,7809,23179,3392,15148,554,3501,0,0,0,0,0,0
4호선,성신여대입구(돈암),28,5,4468,1516,14440,5376,37684,11760,46586,28609,29329,22093,18313,15115,17384,14552,19472,17111,21250,19536,21326,20624,22088,22714,23614,24629,30291,33709,37860,54669,24641,45835,21621,27064,22155,21350,18955,19460,9970,13289,1583,3846,0,2,0,0,0,0
4호선,한성대입구(삼선교),42,2,6333,914,10072,5387,24888,11020,31498,23331,20820,17270,13044,10428,11911,10496,13853,11738,14552,12619,14158,13361,14321,14245,16880,15873,22098,21293,26049,32073,14688,26068,10632,16058,10026,13218,8216,12659,3952,8041,750,4956,2,498,0,0,0,0
4호선,혜화,17,0,3177,2278,5979,17074,13217,37840,16053,95012,17580,57806,19247,35464,21315,27970,20088,33113,21779,45254,28844,42410,37435,33098,45691,31426,65490,39234,91827,48492,49275,37279,41501,15813,52166,13618,46396,11569,21210,7284,3240,3191,0,7,0,2,0,0
4호선,동대문,269,10,6890,2757,3491,12198,4582,36189,6191,75830,9018,64277,13394,43991,17641,35677,21544,27191,23251,26346,28473,26616,34749,22885,43881,17196,75319,12557,66908,9591,29329,14249,20488,8836,16751,5332,9195,4092,4726,5477,862,1276,0,1,0,0,0,0
4호선,동대문역사문화공원(DDP),244,3,8758,1450,3893,10570,5587,26271,6488,67209,6092,35806,5862,19566,7877,15849,9339,13859,10961,14499,14563,14239,18989,12166,22807,11399,40973,12433,66944,13547,36505,24137,25083,11022,21021,6309,15627,4674,8239,3671,1656,1270,0,4,0,0,0,0
4호선,충무로,94,1,2529,2492,3256,15999,6261,49891,9428,167863,10314,94095,9581,40269,12688,27240,14861,24540,19114,25631,24583,22922,28184,20304,38246,18794,69015,20752,136469,24883,69183,16330,40063,8560,37603,7067,27894,5710,14545,4168,2970,1603,2,63,0,2,0,0
4호선,명동,34,0,516,977,1974,11156,2418,32158,3508,88385,5148,55624,6337,28603,8036,22777,9728,21392,12623,21028,17144,19780,21428,18149,27915,15821,44344,14957,82761,14065,42557,8826,31012,4464,28109,3357,16654,1857,5341,1056,545,436,1,17,0,0,0,0
4호선,회현(남대문시장),29,1,1961,666,2601,17364,3831,46868,5763,122126,6231,85918,8660,57326,13431,34169,16819,27038,20905,24879,25904,22318,34297,19175,52790,14630,76668,11590,107933,10300,40374,6170,36296,3220,13537,4285,8318,3156,3343,1564,433,595,1,78,0,0,0,0
4호선,서울역,211,0,4331,468,4641,8838,9568,26800,12140,68972,7898,31468,5886,12174,7161,10186,7513,10827,8245,11424,8181,11526,9663,12944,11723,13403,28638,16791,56532,17792,21185,14009,11169,9645,9378,8070,6537,7143,2829,4563,417,1933,3,292,0,1,0,0
4호선,숙대입구(갈월),7,0,2732,714,6080,5283,13093,15274,21459,43774,13986,26753,10043,11446,9969,9920,10990,10491,11836,11544,12247,12014,12942,12858,16514,14021,25881,18658,44654,26733,21583,20176,14602,11498,14036,9762,11398,9039,6212,5685,1039,1703,3,5,0,0,0,0
4호선,삼각지,5,0,378,315,1594,4177,4181,8450,6131,22994,4045,10402,2767,4866,2860,3938,3028,3798,3886,4124,4139,3984,4433,4189,5807,4421,10469,6197,21263,8977,8956,6403,5255,3612,5064,3166,3676,2946,1900,1934,245,746,0,13,0,0,0,0
4호선,신용산,3,0,954,1359,3245,11989,7903,29049,11514,81640,8498,48921,6450,18519,7747,12459,8703,11793,10411,13128,11476,12345,14292,11756,20348,12260,40536,14704,74598,20466,36044,13236,22179,7451,17250,5799,11508,4459,5575,2396,744,698,2,2,0,1,0,0
4호선,이촌(국립중앙박물관),35,13,987,560,3496,7146,9447,11980,12534,20866,7875,10362,4846,5693,4623,4920,5380,5974,5768,7168,6178,6690,6822,6366,10019,7338,13110,9797,17079,15489,7383,11884,5167,6850,5212,5060,3058,4666,1315,2878,175,1028,0,0,0,0,0,0
4호선,동작(현충원),35,0,291,119,958,2009,3436,3024,4442,5361,2947,3349,2043,2453,2223,2372,2396,2644,2731,3190,2982,3654,3755,3541,4319,3456,5308,4009,6601,5871,3152,3872,2295,2226,1875,1844,1267,1430,606,1012,137,492,1,62,0,0,0,0
4호선,총신대입구(이수),59,1,5231,1030,12840,9657,36976,13709,47951,36043,28789,30771,17300,17983,17482,16472,18474,17966,20158,20353,19734,21865,20516,23675,22845,28017,27194,38297,38460,61650,21626,46349,19443,23172,16582,19328,13859,16386,7432,10168,1139,2735,1,101,0,0,0,0
4호선,사당,103,1,8863,921,19803,12474,56222,17666,70602,28554,50958,21511,26742,15980,20813,15343,23356,16178,24527,17659,22246,18059,21259,21107,22917,28698,30600,39936,38517,65871,26326,51658,20872,28270,22399,23302,20234,21747,11021,13477,1486,4963,2,587,0,0,0,0
4호선,남태령,59,1,339,94,760,752,1805,1830,2321,2285,1780,1000,882,760,970,644,911,761,1047,827,1017,906,1152,967,1437,996,2079,1182,2235,1389,1032,1212,699,795,472,627,252,496,129,298,26,133,0,9,0,0,0,0
경부선,서울역,2,2,64,158,58,1073,5267,1579,9353,2407,5181,852,3538,687,3561,487,4325,697,3637,658,2161,716,3739,869,4001,1268,4177,2579,6370,4138,4841,2368,4286,1104,3825,728,2643,705,1511,192,294,7,2,1,0,0,0,0
경부선,남영,44,2,2321,1141,3520,6080,9702,16136,12511,43779,8641,26107,6356,8415,6480,6765,6843,7025,7535,7746,7875,7571,8728,7831,11625,8545,19619,11455,41460,16735,16713,12627,10320,7632,9526,6491,8108,5763,3598,3569,71,420,0,0,0,0,0,0
경부선,용산,183,5,3499,4167,4244,28163,14711,50352,19749,117733,18842,73395,14024,41721,19951,29986,21104,32728,26449,34323,27258,32855,37363,31370,45386,32301,70941,33606,119497,47881,68821,29779,54570,19550,47006,14654,29270,9050,12849,3646,514,1018,1,1,0,0,0,0
경부선,노량진,233,2,4372,1672,4962,5507,13401,10567,19145,17001,10890,9287,7097,6806,6928,6081,8196,7355,10006,8980,9083,7711,8520,8238,10460,9979,13974,15407,17962,28728,10701,18619,10661,10577,12785,8465,14623,7590,5837,4732,175,754,0,0,0,0,0,0
경부선,대방,409,1,4659,2407,8797,9846,24312,29354,30949,42492,17245,18078,10176,8056,9158,6847,9529,7981,10388,9323,10278,8252,12086,9410,13542,11329,26059,16351,38944,29705,15507,22051,9962,13764,8997,12232,7138,10368,2400,6152,42,1080,0,0,0,0,0,0
경부선,영등포,3527,21,15637,5442,13567,18561,32052,50423,42927,105517,29448,68416,20945,53169,23467,39198,29086,40416,32589,45180,35815,42710,40530,44264,49299,48087,73223,57472,120981,83233,75811,59536,67473,29791,53243,22162,35301,17803,18815,9979,381,2249,0,0,0,0,0,0
경부선,신도림,388,1,2045,582,2676,1973,7973,5814,9740,13996,4969,4959,2900,2785,2507,2201,3085,2386,3038,2768,2937,2774,3111,3096,3975,3619,6410,5854,12877,9984,5166,6682,3990,3714,3064,3104,2029,2483,938,1630,27,607,0,0,0,0,0,0
경부선,신길,621,1,10070,1699,9154,4307,19014,12377,26492,24733,14600,8939,7860,4393,6591,4183,7078,4541,7431,5388,6857,5408,7423,6449,8903,7588,14427,12951,27086,19390,11374,14992,6046,9338,5753,9586,3827,7612,1717,4417,114,1124,1,1,0,0,0,0
경부선,구로,8783,29,20441,4338,16278,10621,30719,27006,29814,67364,18369,31244,12412,15011,12154,10891,12194,10801,13170,12385,13487,11904,14937,13170,18251,15428,35236,25871,54325,32999,23126,24379,12863,15694,11379,15245,8660,12849,4004,9024,45,7218,0,0,0,0,0,0
경부선,가산디지털단지,990,3,7687,2183,5837,10512,11374,47232,11294,130925,7477,67085,6431,17162,6656,10863,8154,10380,9099,10871,9592,10343,11342,10922,16847,11229,52154,15915,95791,20384,44036,15355,25015,9380,18744,8601,11881,6222,5007,4247,91,488,0,0,0,0,0,0
경부선,금천구청,549,7,9174,1417,16074,5568,36018,13245,34902,26938,17580,9382,9909,6039,8952,6409,9481,6929,9515,7960,8628,8460,9104,10558,10191,13263,13075,18379,23225,32369,10400,28946,6758,15504,6299,12379,4223,9776,1552,7291,22,373,0,0,0,0,0,0
경부선,석수,317,2,6714,2493,14667,5525,32970,10154,33050,14439,15891,9773,8741,7889,7524,5687,8029,4803,8300,5694,8012,5757,9319,6897,10784,8726,14739,14437,17159,27138,9314,24833,5843,13418,4648,12307,3188,9181,1421,6595,24,332,0,0,0,0,0,0
경부선,관악,126,4,6113,1646,10717,3751,27155,4589,25725,7230,11595,6552,6162,5831,5660,4600,5952,4554,6257,4218,6170,4661,6521,5172,7990,6945,9585,10225,9239,23140,5328,20026,3570,10047,3305,9764,1949,7033,837,5454,13,376,0,0,0,0,0,0
경부선,안양,237,2,12476,3071,25511,10176,66501,11849,59760,22082,29600,16895,17656,16085,16485,15962,18875,18973,19156,18728,18364,21523,19537,21716,22466,27219,26858,38876,28211,69458,19210,58394,16645,32117,18496,23446,15581,19589,8281,13841,121,1613,0,0,0,0,0,0
경부선,명학,97,2,5365,2256,8176,8794,21345,19738,18173,46425,8671,11138,5535,5231,4976,3976,5944,4426,6159,4945,5669,5081,6714,4687,9382,6294,20537,8473,33760,16196,11333,15033,9180,8171,6825,7095,3578,5966,1540,4017,27,491,0,0,0,0,0,0
경부선,금정,167,6,19842,6956,29443,20996,65912,35507,67700,72189,35232,26861,20054,14141,18841,13972,19703,14508,20013,16926,18605,17514,19334,20292,25223,26155,43182,40045,62784,68004,30232,59718,21014,34496,17485,31246,13151,26392,6456,17295,789,6568,2,518,0,0,0,0
경부선,군포,69,0,4947,2021,7672,6355,14937,23963,13744,42432,7485,7048,4630,3980,4430,3344,5029,3588,4881,3774,4458,3759,4852,4623,6434,5635,16468,7778,31523,11359,11366,10868,8368,6742,5679,5357,3170,4762,1243,2818,50,461,0,0,0,0,0,0
경부선,의왕,35,0,5700,1809,10741,6874,25280,21266,23261,22103,10399,6841,6990,4749,6435,4518,6781,4748,6949,5462,6524,5534,6616,6678,9009,8205,18756,11671,19287,23634,9914,18770,6748,11475,5519,9536,3527,8137,1444,4855,95,1536,0,0,0,0,0,0
경부선,성균관대,70,0,7044,1323,20736,4860,52032,6805,41792,13446,16845,8669,10405,6838,9759,6691,10806,7439,10780,9478,10132,9313,9956,10495,11904,14192,14838,21957,17466,45945,10031,39796,7950,22878,7530,18474,6432,15058,3216,10321,204,2785,0,0,0,0,0,0
경부선,화서,274,2,6136,1727,15965,5298,31321,3560,21919,6894,8752,3958,5697,3084,5188,3084,5378,3407,5443,4408,4856,4646,5078,5334,6874,6492,7999,11428,7737,23757,4514,21977,3162,12743,2661,9400,2312,7942,723,5006,58,1454,0,0,0,0,0,0
경부선,수원,1538,39,18080,4959,27720,22442,57176,39627,49259,48679,27310,40056,21864,31083,24086,29818,26887,35864,27996,39082,28971,38132,32639,39041,41572,42934,51692,55989,66382,83682,53320,68912,48298,38678,36939,31733,30410,24288,12620,15811,428,4888,1,1,0,0,0,0
경부선,독산,394,5,6076,2518,13629,11963,32379,34407,30786,84428,14890,42114,9827,12415,9301,8302,10521,9455,11017,8245,11098,9388,12383,9913,17756,12065,41661,16995,61708,31934,32407,28771,16077,14709,11989,13706,8089,9799,2724,7351,68,328,0,0,0,0,0,0
경부선,세류,237,0,2851,585,5530,2396,11302,4005,7171,3544,3166,1956,2382,1669,2411,1535,2432,1848,2248,2113,2149,2177,2547,2337,3012,2884,4284,4379,4635,7966,2623,7470,2148,4710,1738,3627,1077,2914,418,1918,4,574,0,0,0,0,0,0
경부선,병점,2304,16,6292,3486,18124,9983,36324,16020,25911,18722,14055,10092,10112,6583,10626,6395,11662,8319,11346,9549,11282,9403,12650,9923,14968,12970,22466,17692,26497,33588,13232,30649,9735,21520,7938,17406,5731,13998,1666,9198,15,5227,0,0,0,0,0,0
경부선,세마,186,1,1448,435,4132,1387,6755,3008,4624,4660,3685,1380,2109,1161,1795,1177,2073,1211,2135,1386,2118,1429,2099,1648,2666,2361,3733,3015,4158,5148,2132,5393,1360,3830,1210,2639,645,2327,273,1420,33,114,0,0,0,0,0,0
경부선,오산대,113,2,2033,553,4134,1731,7426,3227,4420,4287,2954,1752,2168,1673,2004,1407,2161,1625,2401,2114,2465,1911,2525,1758,3091,2416,4332,3651,5809,5863,2530,5782,2088,3509,1902,3009,1224,2029,647,1350,61,109,0,0,0,0,0,0
경부선,오산,134,4,5408,1574,9408,6050,15779,18127,11799,17030,8794,8158,7586,5948,8073,6126,9528,7296,8982,7320,8583,7734,9154,8470,10755,11536,16696,12574,23495,17346,10700,18611,9137,11353,6350,9780,4401,6621,1501,3912,67,398,0,0,0,0,0,0
경부선,진위,0,0,680,199,1000,1875,1987,5431,1639,5739,876,852,830,691,951,585,962,521,1012,831,979,714,1172,641,1496,900,4026,1365,7637,1365,2460,1329,1395,1114,856,992,415,950,129,449,6,36,0,0,0,0,0,0
경부선,송탄,27,2,4551,604,5234,2682,7415,3759,7047,5679,4256,2480,3922,2359,4029,2346,3885,2723,4386,3272,3693,3618,4281,3639,4810,4595,5252,6607,7267,8119,3966,6628,2865,6107,2405,5067,1554,4618,555,2766,34,479,0,0,0,0,0,0
경부선,서정리,6,1,2553,6286,5737,6193,7107,6852,7361,8409,5172,3756,4627,3546,4849,3447,5474,3677,5170,4540,4873,4423,5403,4675,7047,5892,13888,7565,12767,10141,6824,8718,5094,7295,3281,6477,1910,4673,591,3333,10,532,0,0,0,0,0,0
경부선,지제,1,0,729,1898,1923,4296,4153,5867,3078,4301,1656,1627,1446,1067,1470,1197,1931,1046,1628,1736,1730,1135,2517,1830,3180,1871,6644,1846,5746,4108,3338,2861,1980,2013,2530,2256,1388,1640,457,1178,0,21,0,0,0,0,0,0
경부선,평택,78,0,6061,2640,10414,6037,16466,10804,14582,14154,10771,12118,9910,8928,9775,10585,11098,9514,11151,12474,11510,10990,12068,12751,14349,12845,17974,15881,19637,23367,13307,17396,13799,11849,8826,10940,6662,8305,3145,5652,8,336,0,0,0,0,0,0
경부선,성환,15,0,1682,490,2240,1828,3603,6822,3251,6686,2822,2277,2626,2661,2828,2427,3002,2758,3335,2677,3361,2824,3312,2863,3694,2795,6691,4219,7706,4539,3065,3447,2840,3189,1731,2829,891,2133,464,2040,9,142,0,0,0,0,1,0
경부선,직산,37,0,582,236,909,564,1092,1676,564,2198,662,484,490,476,474,532,564,495,545,519,539,464,597,516,744,618,1441,804,2183,1152,769,868,671,645,442,640,273,399,86,405,3,124,0,0,0,0,0,0
경부선,두정,828,0,3055,613,5399,2097,8600,4697,6382,4534,3773,3856,3526,2361,3682,3139,3554,3477,3818,3944,4022,3855,4311,3977,4826,4510,6419,5795,6810,9970,4371,7084,3131,6822,2608,5114,2197,3777,1092,3056,11,972,0,0,0,0,0,0
경부선,천안,1627,0,1954,392,3209,1929,5539,3408,4523,4135,4675,4880,4201,4195,4786,4732,4655,5083,4995,5546,5366,5483,5574,5545,5920,6147,6298,6267,6476,8528,4823,6246,3785,4856,2938,3107,1925,2732,892,1659,3,1354,0,0,0,0,0,0
경부선,당정,5,0,2800,946,8832,2734,20399,7248,16685,14403,7625,4019,4831,2838,5003,2799,5016,3089,5076,3586,4404,3744,4966,4442,5499,5174,8478,7801,13267,15434,5349,15764,3968,9096,3117,7967,2465,7161,990,4500,67,1232,0,0,0,0,0,0
경부선,서동탄,0,0,1102,6,3427,558,7865,1199,4132,1664,1272,569,1058,664,1124,576,969,758,1021,785,964,952,1088,969,1325,1143,1500,1955,2021,3328,958,4197,626,1880,500,1736,388,1521,9,1089,2,614,0,1,0,0,0,0
경부선,광명,0,0,16,2111,2116,2275,11487,2543,4981,3222,3989,1763,1377,1286,2103,898,2459,1395,1890,1607,1737,1821,1862,2337,4677,2580,4272,2889,3187,6721,4643,6461,1488,3305,2353,1963,1103,2860,332,132,0,0,0,0,0,0,0,0
경인선,개봉,1052,0,15767,5258,29886,11787,72022,13008,69670,20988,37705,14566,21673,10810,18150,11903,20000,13572,19347,13837,17551,16693,17504,19528,19579,25183,23222,41544,24856,74788,14796,59662,11417,33769,9817,29192,7058,24933,3454,14948,158,2322,0,0,0,0,0,0
경인선,오류동,344,2,10645,1674,15366,5440,40770,5354,40967,9452,20542,7680,12547,6425,10342,6523,11760,7208,11373,8312,10304,8674,9889,11894,10946,13165,12312,19324,12872,35771,7643,33396,5531,17404,4389,17313,3999,13415,1827,8449,117,1993,0,0,0,0,0,0
경인선,역곡,523,17,23548,3261,38252,10277,103787,10868,98918,21781,48683,17665,27016,14787,23390,14537,24772,18443,23929,19146,21818,21817,21072,24619,24163,32892,27019,49045,27946,97105,18406,85591,14279,49968,13217,39687,10482,33075,5712,21886,508,4021,0,0,0,0,0,0
경인선,부천,2222,13,30209,4159,37164,12169,93659,17536,93761,36304,48432,31850,31157,25627,30305,25238,33001,29324,33217,34418,31977,35097,33455,37219,36126,44140,41818,63915,49604,105750,33289,97731,27697,50739,27274,43198,23279,33635,12491,22963,1208,5189,0,0,0,0,0,0
경인선,송내,1183,21,13559,7385,33096,13682,97776,26481,78344,70562,38943,36545,23362,20609,22585,17550,26473,17768,23424,19137,22426,19309,23612,20984,26131,26233,37584,42576,70228,80276,30518,77760,21208,42445,17766,33514,14085,26386,7226,18511,1075,3603,0,0,0,0,0,0
경인선,부평,5820,53,20374,4579,31920,10151,74948,16133,67590,26160,35666,29799,25646,22900,25509,24268,28148,29303,28330,34486,28272,35151,29771,39168,34411,43983,40724,56295,42342,99736,33120,85022,30403,48326,29981,37792,27530,28757,16027,19745,2743,6215,0,2,0,0,0,0
경인선,백운,79,3,6578,1507,12744,2839,24398,3758,20737,6829,11276,4977,7627,3942,7318,4465,7469,5170,7033,5494,6571,5892,6094,6494,6331,8545,7219,12426,8501,20583,4207,20658,3352,11653,2885,10066,1874,8593,1145,5838,139,1744,0,0,0,0,0,0
경인선,동암,345,1,17606,4679,26562,9087,47390,12901,44954,14478,23984,11093,16710,10001,14777,10529,16000,11710,16170,12324,14337,13600,13670,15892,16142,18150,19878,29668,20273,45989,13484,43086,9961,28692,8913,23104,6560,18802,3789,13663,393,3238,0,0,0,0,0,0
경인선,주안,570,10,12559,3390,22461,8097,55178,15941,47431,22797,25729,17643,17563,11819,17567,11180,20243,14168,19928,14143,18833,15609,19741,16968,21716,19315,28236,29709,33332,49988,20010,51716,16441,29931,15078,23464,13339,20927,6864,14001,824,4896,0,0,0,0,0,0
경인선,제물포,558,3,6007,1499,11478,5126,30573,8588,25708,15726,13612,9399,9323,5718,8977,4960,9526,6154,9299,7381,8609,7009,8877,7765,10326,9485,14035,14326,17535,22511,8440,22700,5562,14062,3969,12211,3072,10170,1631,7717,138,2704,0,0,0,0,0,0
경인선,동인천,1500,5,6627,2387,13995,9474,34812,18736,26892,26538,15755,12534,12995,11942,14079,12146,14677,12479,15317,14106,14952,14036,16391,13994,18183,15293,26420,18786,33739,28110,16173,30353,11315,17790,8849,12563,5821,12041,2602,8473,8,3502,0,0,0,0,0,0
경인선,인천,247,1,1277,632,2355,2682,4781,4274,3775,5762,2142,2044,1936,2344,2391,3319,3079,3863,3657,4290,4210,4145,5137,3639,5971,2811,7696,2161,8069,2473,3815,1778,2809,1535,1632,1161,1060,989,401,891,10,770,0,2,0,0,0,0
경인선,구일,226,23,2978,1385,7761,3100,22289,4046,18961,8843,9338,4645,5592,3048,4876,2942,5345,3535,5266,4477,4975,4766,5689,5189,5695,6770,7208,9899,8910,21257,4335,17477,2819,8968,2524,7540,1986,6366,876,4087,58,869,0,0,0,0,0,0
경인선,소사,903,30,14070,2537,14604,5403,29724,6578,27761,9644,15178,6169,10722,6379,9297,6144,9642,7452,8971,7687,8161,8282,8338,8817,8941,10950,10858,15511,11480,24770,6612,24154,4396,12970,3905,12006,2779,10821,1238,6309,131,2255,0,0,0,0,0,0
경인선,부개,1798,34,7717,2419,14013,3283,32318,3916,26418,8032,13313,4979,8907,4522,7881,4824,7923,5439,7796,5832,7065,6716,6550,8019,7388,10119,8487,13754,9231,24966,5331,23073,3825,13725,3111,11794,2398,9360,1416,6242,191,1639,0,0,0,0,0,0
경인선,간석,342,20,4750,1044,9946,1782,19816,2842,16829,5841,8376,3836,5734,3298,5657,3575,5480,4119,5431,4392,5077,4681,5534,5320,5379,6661,5922,8888,7039,16155,4059,15711,3149,9113,3030,7655,2037,6514,1356,4717,170,1761,0,0,0,0,0,0
경인선,도원,511,7,2076,934,2846,1458,5376,2239,4816,7212,3544,3019,2890,2766,3024,2456,3257,2558,3208,3067,3024,3029,3006,3337,3460,3670,4302,3964,6188,4856,2419,4568,1483,2796,1305,2911,888,2203,279,1560,57,1053,0,0,0,0,0,0
경인선,온수(성공회대입구),117,0,4595,1227,7256,3412,17918,4631,16942,8364,9525,4390,6171,4022,5799,3538,6392,4692,6577,4958,6173,5044,5815,5920,7204,7042,7725,9809,9197,17897,4409,15235,3118,9131,2887,7827,2299,6422,1303,4311,151,894,0,0,0,0,0,0
경인선,중동,499,2,8435,1262,14558,4437,35580,5220,28603,10390,13583,6399,8519,5510,8090,5000,8776,5989,8644,6585,7630,6611,7359,7875,8360,8862,8946,15128,11094,25625,5816,25365,4570,14427,3409,11361,2442,9979,1327,6692,153,1952,0,0,0,0,0,0
경인선,도화,222,1,3310,912,5325,2844,12703,3176,9520,4798,5605,2565,3975,2377,3482,2318,3831,2561,4005,2865,3583,3179,3362,3519,4266,4224,5521,4856,4912,8030,2695,7663,1823,4493,1233,4085,835,3459,572,2655,29,1378,0,0,0,0,0,0
경원선,이촌(국립중앙박물관),52,2,1036,497,2899,1777,5500,3339,6502,6680,4519,3907,3206,2390,3041,1928,3594,2173,3619,2520,3634,2280,4440,2454,5588,2788,7083,3736,7649,5772,4006,4850,2951,2906,2689,2256,1654,2528,573,1652,63,460,0,0,0,0,0,0
경원선,서빙고,42,0,609,521,1473,2156,1924,3394,2096,6047,1917,2285,1368,1108,1340,1015,1627,1127,1624,1155,1830,1066,2043,1443,2825,1429,4301,1624,5300,2387,2197,2008,1336,1147,974,902,638,949,215,603,18,260,0,0,0,0,0,0
경원선,한남,146,2,1761,454,2241,4737,4007,9141,4997,11585,3688,8916,3427,4140,3281,3196,3535,3442,3530,4158,4180,3086,5333,3716,6657,4118,11438,4949,13115,6528,6560,4893,3963,2846,4009,2879,3402,1910,1553,1250,57,541,0,0,0,0,0,0
경원선,옥수,0,0,0,3,1,78,29,13,53,142,38,23,19,76,17,71,9,26,9,16,15,6,26,20,199,11,161,29,24,28,230,9,22,4,16,8,23,5,27,0,0,0,0,0,0,0,0,0
경원선,응봉,107,0,839,254,1988,864,5054,1321,5817,1647,2980,1150,1813,1515,1683,1340,1767,1545,1984,1755,1918,2025,2227,2150,2281,2301,2326,2830,2259,3981,1446,4394,904,1910,710,1535,472,1448,192,832,25,321,0,0,0,0,0,0
경원선,왕십리(성동구청),697,2,4779,731,6637,4171,20768,8075,33821,16552,20971,11479,10339,10466,9559,11436,11526,13341,12766,15712,13239,16452,14588,17872,16292,21544,20148,30622,22886,53473,17757,42706,16351,22446,19734,16314,17544,14982,9971,7720,1095,3386,0,1,0,0,0,0
경원선,청량리(서울시립대입구),948,7,5360,811,6317,6480,21949,7608,23980,12473,18726,15833,15221,19567,11331,17757,15913,16432,16297,16855,17307,19873,18395,20425,18104,20986,20533,23332,21697,34846,18616,28494,14460,14154,6935,11131,6089,9163,2322,5630,116,2306,0,0,0,0,0,0
경원선,외대앞,433,11,4257,1233,6781,2865,15350,3401,18900,8106,11969,7910,7958,5038,7640,5605,8249,5988,8900,6584,8882,7736,9542,8920,11066,10043,10350,13182,9951,19160,6771,17683,4899,10595,4890,9320,3635,8357,2140,6204,166,1546,0,0,0,0,0,0
경원선,신이문,1401,21,7425,1291,11958,2295,30615,3840,33884,6944,17768,3955,11314,4104,8841,4826,8854,5140,8845,6000,7691,6994,7211,9711,6982,10918,7295,15913,7694,26005,5245,24160,3148,13357,2508,10283,1685,10002,776,6166,119,1216,0,0,0,0,0,0
